Date,Time,CPU Core 1 (C),CPU Core 2 (C),CPU Core 3 (C),CPU Core 4 (C),CPU PECI (C),CPU Proximity (C),CPU System Agent Core (C),AMD Radeon GPU (C),AMD Radeon GPU Proximity (C),Intel Iris Pro GPU (C),Battery Sensor 1 (C),Battery Sensor 2 (C),Battery Sensor Max (C),Air Flow Proximity (C),AirPort Proximity (C),Heatpipe Outgoing Air (C),Heatpipe Outgoing Air (C),Left Heatsink Proximity (C),Platform Controller Hub Die (C),Right Heatsink Proximity (C),Memory Module Proximity (C),Memory Slot (C),Palmrest Proximity (C),Palmrest Proximity (C),SSD A (C),SSD B (C),CPU Average (C),Computer Average (C),Left Side (RPM),Right side (RPM),Fan Average (RPM),Shutdown Reason,Fan Diagnostics,Sensor Diagnostics
2016-05-08,01:38:00,61,58,57,58,59,54,58,35,56,59,31,31,31,36,41,40,42,50,51,46,48,46,29,29,37,36,58,45,2163,1993,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:01,58,58,58,58,59,53,59,35,56,61,31,31,31,36,41,40,42,50,51,46,48,46,29,29,37,36,58,45,2176,2006,2091,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:02,59,58,57,57,59,52,58,35,55,58,31,31,31,36,41,40,42,49,51,47,48,46,29,29,37,36,57,45,2157,1994,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:03,59,58,55,57,58,52,57,35,55,59,31,31,31,36,41,40,42,49,51,46,48,46,29,29,37,36,57,45,2155,2006,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:04,59,56,56,57,59,53,58,35,54,59,31,31,31,36,41,40,41,49,51,46,48,46,29,29,37,36,57,45,2154,2003,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:05,58,56,56,55,58,53,57,35,55,61,31,31,31,36,41,40,41,48,51,46,48,46,29,29,37,36,56,45,2152,1995,2073,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:06,57,57,55,56,57,52,57,35,55,57,31,31,31,36,41,40,41,50,51,46,48,46,29,29,37,36,56,45,2174,2007,2090,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:07,55,55,54,56,57,52,56,35,54,57,31,31,31,36,41,40,41,48,51,46,48,46,29,29,37,36,55,44,2166,1994,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:08,56,55,54,56,57,52,57,35,54,56,31,31,31,36,41,40,41,49,51,46,48,46,29,29,37,36,55,44,2152,2007,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:09,57,55,53,60,57,52,56,35,54,56,31,31,31,36,41,40,41,48,51,46,47,46,29,29,37,36,56,44,2151,1993,2072,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:10,57,55,54,54,56,52,57,35,54,56,31,31,31,36,41,40,41,48,51,46,48,46,29,29,37,36,55,44,2164,2007,2085,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:11,55,55,53,54,56,52,56,35,54,55,31,31,31,36,41,40,41,48,51,46,48,46,29,29,37,36,54,44,2176,1995,2085,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:12,56,56,54,55,56,51,57,35,54,56,31,31,31,36,41,40,41,48,51,46,48,46,29,29,37,36,55,44,2153,2003,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:13,54,56,54,54,56,51,54,35,53,56,31,31,31,36,41,40,41,48,51,46,48,46,29,29,37,36,54,44,2152,1994,2073,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:14,55,56,54,55,56,51,56,35,52,55,31,31,31,36,41,40,41,48,51,45,48,46,29,29,37,36,55,44,2152,2007,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:15,56,57,71,59,59,51,57,35,53,56,31,31,31,36,41,40,41,48,51,45,48,46,29,29,37,36,59,45,2173,1995,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:16,55,55,54,54,55,51,56,35,53,55,31,31,31,35,41,40,41,48,51,46,48,46,29,29,37,36,54,44,2170,2003,2086,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:17,55,54,53,53,55,51,54,35,53,55,31,31,31,36,41,40,41,48,51,46,48,46,29,29,37,36,54,44,2152,1999,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:18,54,54,53,53,55,51,54,35,53,56,31,31,31,36,41,40,41,47,51,46,47,46,29,29,37,36,53,44,2153,1994,2073,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:19,53,54,51,53,54,51,54,35,52,54,31,31,31,35,41,40,41,49,51,46,47,46,29,29,37,36,53,43,2152,1999,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:20,52,55,51,52,54,50,54,35,52,55,31,31,31,35,41,40,41,47,51,45,47,46,29,29,37,36,53,43,2172,2003,2087,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:21,53,54,51,53,54,50,52,35,52,54,31,31,31,35,41,40,41,48,51,46,47,46,29,29,37,36,52,43,2162,1995,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:22,53,53,53,52,54,50,54,35,52,53,31,31,31,35,41,40,41,47,51,45,47,46,29,29,37,36,53,43,2153,2003,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:23,53,54,51,52,54,50,55,35,52,54,31,31,31,35,41,40,41,47,51,45,47,46,29,29,37,36,53,43,2153,1999,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:24,50,54,52,57,54,50,53,35,52,56,31,31,31,35,41,40,41,46,51,46,47,46,29,29,37,36,53,43,2162,1994,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:25,50,54,52,57,54,50,53,35,52,56,31,31,31,35,41,40,41,47,51,45,47,46,29,29,37,36,53,43,2175,2006,2090,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:26,53,53,51,53,53,50,53,35,51,52,31,31,31,35,41,40,41,47,51,45,47,46,29,29,37,36,52,43,2153,1993,2073,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:27,53,54,51,52,53,50,54,35,51,54,31,31,31,35,41,40,41,46,51,45,47,46,29,29,37,36,52,43,2153,2007,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:28,53,54,52,53,55,50,55,35,50,54,31,31,31,36,41,40,41,46,51,45,47,46,29,29,37,36,53,43,2154,1994,2074,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:29,52,51,51,52,53,49,54,35,51,53,31,31,31,35,41,40,41,46,51,45,47,46,29,29,37,36,52,43,2163,2006,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:30,52,52,50,51,53,49,53,35,51,53,31,31,31,35,41,40,41,46,51,45,46,46,29,29,37,36,51,43,2168,1993,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:31,52,52,51,50,53,49,54,35,51,52,31,31,31,35,41,40,41,46,51,44,46,46,29,29,37,36,52,43,2154,2007,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:32,53,52,50,50,52,49,52,35,50,52,31,31,31,35,40,40,41,46,51,45,46,46,29,29,37,36,51,43,2164,1994,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:33,65,53,51,54,53,49,55,35,50,52,31,31,31,35,40,40,41,46,51,44,47,46,29,29,37,36,54,44,2175,2007,2091,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:34,51,52,51,51,52,49,52,35,50,52,31,31,31,35,40,40,41,45,51,45,47,46,29,29,37,36,51,43,2152,1994,2073,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:35,51,52,50,50,52,49,51,35,50,52,31,31,31,35,40,40,41,46,51,45,46,46,29,29,37,36,51,43,2150,2007,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:36,52,52,55,52,52,49,51,35,50,53,31,31,31,35,41,40,41,45,51,45,47,46,29,29,37,36,52,43,2153,1994,2073,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:37,52,51,50,50,52,48,51,35,50,53,31,31,31,34,41,40,41,46,51,45,47,46,29,29,37,36,51,43,2175,2006,2090,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:38,50,50,52,51,51,48,50,35,50,51,31,31,31,35,41,40,41,44,51,45,47,46,29,29,37,36,50,42,2160,1993,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:39,50,50,49,51,51,48,51,35,49,51,31,31,31,34,41,40,41,45,51,45,47,46,29,29,37,36,50,42,2152,2007,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:40,55,54,53,55,54,48,54,35,49,51,31,31,31,35,41,40,41,45,51,45,47,46,29,30,37,36,53,43,2155,1997,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:41,54,56,65,55,57,48,55,35,49,51,31,31,31,35,41,40,41,45,51,44,47,46,29,29,37,36,56,44,2159,1993,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:42,52,54,48,49,54,48,50,35,48,51,31,31,31,35,41,40,41,44,51,45,47,46,29,29,37,36,51,43,2165,2014,2089,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:43,52,52,50,50,53,48,50,35,48,53,31,31,31,35,41,40,41,45,51,45,47,46,29,29,37,36,51,43,2188,2015,2101,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:44,49,52,49,49,52,48,49,35,49,51,31,31,31,35,41,40,41,45,51,45,47,46,29,29,37,36,50,42,2173,1999,2086,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:45,51,51,49,51,51,47,50,35,49,50,31,31,31,35,41,39,41,45,51,45,46,46,29,29,37,36,50,42,2151,2000,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:46,50,50,53,48,51,48,49,35,49,53,31,31,31,35,41,39,41,45,51,44,47,46,29,29,37,36,50,42,2151,1999,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:47,52,50,50,51,51,46,49,35,49,52,31,31,31,35,41,39,41,45,51,45,46,46,29,29,37,36,50,42,2166,2000,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:48,49,51,52,50,52,47,48,35,48,52,31,31,31,35,41,39,41,45,51,44,46,46,29,29,37,36,50,42,2166,2000,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:49,50,49,49,54,52,47,48,35,48,51,31,31,31,35,41,39,41,45,50,44,46,46,29,29,37,36,50,42,2153,2000,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:50,48,51,50,49,51,47,49,35,48,51,31,31,31,35,41,39,41,45,50,44,46,46,29,29,37,36,49,42,2162,1999,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:51,47,49,49,49,51,47,48,35,48,50,31,31,31,35,41,39,41,45,50,44,46,46,29,29,37,36,49,42,2169,2000,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:52,49,50,47,48,50,47,47,35,48,49,31,31,31,35,41,39,41,45,50,44,46,46,29,29,37,36,48,42,2154,2000,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:53,49,48,50,47,50,46,47,35,48,49,31,31,31,35,41,39,41,45,50,44,46,46,29,29,37,36,48,42,2151,2000,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:54,50,50,49,48,50,46,49,35,48,49,31,31,31,35,41,39,40,44,50,44,46,46,29,29,36,36,49,42,2167,1999,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:55,51,48,50,50,56,46,48,35,48,51,31,31,31,35,41,39,40,44,50,44,46,46,29,29,36,36,50,42,2170,1999,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:56,49,49,49,47,52,46,49,35,48,50,31,31,31,35,41,39,40,44,50,44,46,46,29,29,36,36,49,42,2152,2000,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:38:57,48,50,48,51,51,46,48,35,47,51,31,31,31,34,41,39,40,44,50,44,46,46,29,29,36,36,49,42,2152,2000,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:13,35,35,35,35,35,18,35,17,19,35,19,20,20,18,19,39,40,20,20,20,45,18,18,32,27,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:13,35,35,35,35,35,18,35,17,19,35,19,20,20,18,19,39,40,20,20,20,45,18,18,32,27,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:13,35,35,35,35,35,18,35,22,19,35,19,20,20,19,19,38,40,20,20,20,44,18,18,33,27,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:14,35,35,35,35,35,19,35,23,19,35,19,20,20,19,19,38,39,20,20,20,43,18,18,33,27,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:15,35,35,35,35,35,19,35,23,19,35,19,20,20,19,19,37,39,20,26,20,20,43,18,18,20,19,33,26,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:16,25,25,24,21,25,19,26,24,20,24,19,20,20,19,19,37,39,20,27,20,20,42,18,18,20,20,24,23,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:17,26,27,25,24,26,20,26,24,20,24,19,20,20,19,19,37,38,20,27,20,20,41,18,18,21,20,25,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:18,25,26,25,21,26,20,26,24,20,24,19,20,20,20,19,36,38,20,27,20,20,41,18,18,21,20,24,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:19,30,31,29,25,35,20,30,35,20,26,19,20,20,20,19,36,38,21,26,20,20,40,18,18,21,20,29,25,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:20,26,28,25,23,28,20,27,35,20,26,19,20,20,20,19,36,37,21,26,20,20,40,18,18,22,21,25,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:21,27,27,25,23,27,21,27,35,21,26,19,20,20,20,19,35,37,21,26,20,20,39,18,18,22,21,25,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:22,25,27,28,24,28,21,28,35,21,26,19,20,20,20,19,35,37,21,27,21,20,39,18,18,22,21,26,25,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:23,26,28,27,23,27,21,27,35,21,27,19,20,20,20,19,35,37,21,27,20,20,38,18,18,22,21,26,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:24,26,27,25,24,27,21,28,35,21,26,19,20,20,20,19,34,36,21,27,20,20,38,18,18,23,22,25,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:25,26,27,25,23,26,21,26,35,21,27,19,20,20,20,19,34,36,21,27,21,21,37,18,18,23,22,25,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:26,25,25,27,24,26,21,25,35,20,27,19,20,20,20,19,34,36,21,27,21,21,37,18,18,23,22,25,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:27,22,26,25,22,26,21,25,35,20,26,19,20,20,20,19,34,36,21,27,21,21,36,18,18,23,22,24,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:28,24,28,23,24,26,21,24,35,21,26,19,20,20,20,20,34,35,21,27,21,21,36,18,18,23,22,24,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:29,23,26,24,22,26,21,25,35,21,26,19,20,20,20,20,33,35,21,27,21,21,36,18,18,23,22,24,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:30,26,28,23,21,26,21,25,35,21,26,19,20,20,20,20,33,35,20,28,21,21,35,18,18,23,22,24,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:31,24,26,25,23,26,21,25,35,21,26,19,20,20,19,20,33,35,20,28,20,21,35,18,18,23,22,24,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:32,24,26,25,23,26,21,25,N/A,21,26,19,20,20,20,20,33,34,21,28,21,21,34,18,18,23,22,24,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:33,22,28,23,24,26,21,25,35,21,26,19,20,20,20,20,33,34,21,28,21,21,34,18,18,23,22,24,24,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:34,25,29,26,27,28,21,28,35,21,27,19,20,20,20,20,33,34,20,28,20,21,34,18,18,23,22,26,25,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:35,28,28,28,26,28,22,28,35,22,27,19,20,20,20,20,32,34,21,28,20,20,34,18,18,23,22,27,25,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:36,31,30,28,25,29,22,30,35,21,27,19,20,20,19,20,32,34,21,28,20,20,34,18,18,23,22,28,25,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:37,27,30,30,26,30,22,30,35,22,27,19,20,20,19,20,32,34,21,28,21,20,33,18,18,23,22,28,25,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:38,27,29,26,27,29,22,29,35,22,27,19,20,20,20,20,32,33,21,28,21,21,33,18,18,23,22,27,25,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:39,26,29,29,25,30,22,29,35,22,28,19,20,20,19,20,32,33,21,28,21,21,33,18,18,23,22,27,25,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:40,27,32,28,28,30,22,29,35,22,28,19,20,20,19,20,32,33,21,28,21,21,32,18,18,23,22,28,25,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:41,28,30,30,26,30,22,28,35,22,29,19,20,20,19,20,31,33,21,28,21,21,32,18,18,23,22,28,25,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,03:26:42,28,30,29,26,30,22,29,35,22,28,19,20,20,19,20,31,33,22,28,22,21,32,18,18,23,22,28,25,0,0,0,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
